Artist,Title,Link
Thomas Eakins,The Concert Singer,https://www.oilpaintings.com/thomas-eakins-paintings-the-concert-singer
Thomas Eakins,Portrait of Susan MacDowell Eakins,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-susan-macdowell-eakins
Thomas Eakins,Mother,https://www.oilpaintings.com/thomas-eakins-paintings-mother
Thomas Eakins,The Pair-Oared Scull,https://www.oilpaintings.com/thomas-eakins-paintings-the-pair-oared-scull
Thomas Eakins,Taking Up the Net,https://www.oilpaintings.com/thomas-eakins-paintings-taking-up-the-net
Thomas Eakins,Sailing,https://www.oilpaintings.com/thomas-eakins-paintings-sailing
Thomas Eakins,The Actress,https://www.oilpaintings.com/thomas-eakins-paintings-the-actress
Thomas Eakins,Mary Adeline Williams Addie,https://www.oilpaintings.com/thomas-eakins-paintings-mary-adeline-williams-addie
Thomas Eakins,In Grandmother's Time,https://www.oilpaintings.com/thomas-eakins-paintings-in-grandmothers-time
Thomas Eakins,Miss Amelia Van Buren,https://www.oilpaintings.com/thomas-eakins-paintings-miss-amelia-van-buren
Thomas Eakins,William Rush Carving His Allegorical Figure of the Schuykill,https://www.oilpaintings.com/thomas-eakins-paintings-william-rush-carving-his-allegorical-figure-of-the-schuykill
Thomas Eakins,Starting Out After Rail,https://www.oilpaintings.com/thomas-eakins-paintings-starting-out-after-rail
Thomas Eakins,Miss Lucy Lewis,https://www.oilpaintings.com/thomas-eakins-paintings-miss-lucy-lewis
Thomas Eakins,Portrait of Amelia C Van Buren,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-amelia-c-van-buren-40789
Thomas Eakins,Portrait of Lucy Lewis,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-lucy-lewis
Thomas Eakins,"Portrait of Charles Linford, the Artist",https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-charles-linford-the-artist
Thomas Eakins,Homespun,https://www.oilpaintings.com/thomas-eakins-paintings-homespun
Thomas Eakins,The Pathetic,https://www.oilpaintings.com/thomas-eakins-paintings-the-pathetic
Thomas Eakins,Portrait of Henry Ossawa Tanner,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-henry-ossawa-tanner
Thomas Eakins,Seventy Years Ago,https://www.oilpaintings.com/thomas-eakins-paintings-seventy-years-ago
Thomas Eakins,Portrait of Douglass Morgan Hall,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-douglass-morgan-hall
Thomas Eakins,Portrait of Leslie W. Miller,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-leslie-w-miller
Thomas Eakins,The Oboe Player also known as Portrait of Benjamin Sharp,https://www.oilpaintings.com/thomas-eakins-paintings-the-oboe-player-also-known-as-portrait-of-benjamin-sharp
Thomas Eakins,William Rush's Model,https://www.oilpaintings.com/thomas-eakins-paintings-william-rushs-model
Thomas Eakins,Retrospection,https://www.oilpaintings.com/thomas-eakins-paintings-retrospection
Thomas Eakins,Professionals at Rehearsal,https://www.oilpaintings.com/thomas-eakins-paintings-professionals-at-rehearsal
Thomas Eakins,Whistling for Plover,https://www.oilpaintings.com/thomas-eakins-paintings-whistling-for-plover
Thomas Eakins,"Study for The Meadows, Gloucester, New Jersey",https://www.oilpaintings.com/thomas-eakins-paintings-study-for-the-meadows-gloucester-new-jersey
Thomas Eakins,Portrait of Professor Henry A. Rowland,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-professor-henry-a-rowland
Thomas Eakins,Portrait of Maud Cook,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-maud-cook
Thomas Eakins,Maybelle,https://www.oilpaintings.com/thomas-eakins-paintings-maybelle
Thomas Eakins,Portrait of Archbishop William Henry Elder,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-archbishop-william-henry-elder
Thomas Eakins,The Oarsmen also known as The Schreiber Brothers,https://www.oilpaintings.com/thomas-eakins-paintings-the-oarsmen-also-known-as-the-schreiber-brothers
Thomas Eakins,Portrait of Frank B. A. Linton,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-frank-b-a-linton
Thomas Eakins,Young Girl Meditating Study,https://www.oilpaintings.com/thomas-eakins-paintings-young-girl-meditating-study
Thomas Eakins,The Dean's Roll Call,https://www.oilpaintings.com/thomas-eakins-paintings-the-deans-roll-call
Thomas Eakins,Portrait of Jennie Dean Kershaw,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-jennie-dean-kershaw
Thomas Eakins,Professor Benjamin Howard Rand,https://www.oilpaintings.com/thomas-eakins-paintings-professor-benjamin-howard-rand
Thomas Eakins,Portrait of Charles Percival Buck,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-charles-percival-buck
Thomas Eakins,Portrait of Dr. John H. Brinton,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-dr-john-h-brinton
Thomas Eakins,In the Studio Unfinished,https://www.oilpaintings.com/thomas-eakins-paintings-in-the-studio-unfinished
Thomas Eakins,Portrait of Dr. William Thompson,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-dr-william-thompson
